Statement,Label,,,
MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,TRUE,,,
"Sir, I need Velusamy sir's date of birth and company bank facilities details.",TRUE,,,
K k:) sms chat with me.,TRUE,,,
I will come with karnan car. Please wait till 6pm will directly goto doctor.,TRUE,,,
No but the bluray player can,TRUE,,,
Ok... Then r we meeting later?,TRUE,,,
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,TRUE,,,
Just send a text. We'll skype later.,TRUE,,,
Ok leave no need to ask,TRUE,,,
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",FALSE,,,
�� still got lessons?  �� in sch?,TRUE,,,
Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,TRUE,,,
Oh did you charge camera,TRUE,,,
"I���ve got some salt, you can rub it in my open wounds if you like!",TRUE,,,
Now i'm going for lunch.,TRUE,,,
I'm in school now n i'll be in da lab doing some stuff give me a call when �_ r done.,TRUE,,,
Oh k. . I will come tomorrow,TRUE,,,
"Aight, text me tonight and we'll see what's up",TRUE,,,
U 2.,TRUE,,,
Water logging in desert. Geoenvironmental implications.,TRUE,,,
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,TRUE,,,
Company is very good.environment is terrific and food is really nice:),TRUE,,,
"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",TRUE,,,
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,FALSE,,,
"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",TRUE,,,
"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",TRUE,,,
K sure am in my relatives home. Sms me de. Pls:-),TRUE,,,
I sent them. Do you like?,TRUE,,,
"Fuuuuck I need to stop sleepin, sup",TRUE,,,
I'm in town now so i'll jus take mrt down later.,TRUE,,,
I just cooked a rather nice salmon a la you,TRUE,,,
I uploaded mine to Facebook,TRUE,,,
WHAT TIME U WRKIN?,TRUE,,,
Okie,TRUE,,,
ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,FALSE,,,
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,FALSE,,,
"Sorry, I'll call later",TRUE,,,
Oh oh... Den muz change plan liao... Go back have to yan jiu again...,TRUE,,,
"It's wylie, you in tampa or sarasota?",TRUE,,,
Ok... Take ur time n enjoy ur dinner...,TRUE,,,
Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,TRUE,,,
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",FALSE,,,
I like cheap! But i���m happy to splash out on the wine if it makes you feel better..,TRUE,,,
She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,TRUE,,,
Ugh my leg hurts. Musta overdid it on mon.,TRUE,,,
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,FALSE,,,
"YOU VE WON! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",FALSE,,,
WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,TRUE,,,
Me fine..absolutly fine,TRUE,,,
How come she can get it? Should b quite diff to guess rite...,TRUE,,,
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,FALSE,,,
I will reach ur home in  &lt;#&gt;  minutes,TRUE,,,
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",TRUE,,,
Hi.what you think about match?,TRUE,,,
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",TRUE,,,
Dai i downloaded but there is only exe file which i can only run that exe after installing.,TRUE,,,
It is only yesterday true true.,TRUE,,,
K.k.how is your business now?,TRUE,,,
3 pa but not selected.,TRUE,,,
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,FALSE,,,
I keep ten rs in my shelf:) buy two egg.,TRUE,,,
I am late. I will be there at,TRUE,,,
Well thats nice. Too bad i cant eat it,TRUE,,,
I accidentally brought em home in the box,TRUE,,,
Pls she needs to dat slowly or she will vomit more.,TRUE,,,
I have to take exam with in march 3,TRUE,,,
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",TRUE,,,
5 nights...We nt staying at port step liao...Too ex,TRUE,,,
If I die I want u to have all my stuffs.,TRUE,,,
"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",TRUE,,,
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,TRUE,,,
Prabha..i'm soryda..realy..frm heart i'm sory,TRUE,,,
I re-met alex nichols from middle school and it turns out he's dealing!,TRUE,,,
PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,FALSE,,,
It means u could not keep ur words.,TRUE,,,
"Nope, I'm still in the market",TRUE,,,
I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,TRUE,,,
YOU ARE CHOSEN TO RECEIVE A �350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,FALSE,,,
Hey what how about your project. Started aha da.,TRUE,,,
Ok cool. See ya then.,TRUE,,,
Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,TRUE,,,
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,TRUE,,,
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,FALSE,,,
Yeah I can still give you a ride,TRUE,,,
"Jay wants to work out first, how's 4 sound?",TRUE,,,
"Gud gud..k, chikku tke care.. sleep well gud nyt",TRUE,,,
Its a part of checking IQ,TRUE,,,
Hmm thinking lor...,TRUE,,,
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,TRUE,,,
thanks for the temales it was wonderful. Thank. Have a great week.,TRUE,,,
Thank you princess! I want to see your nice juicy booty...,TRUE,,,
Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,TRUE,,,
Gud ni8 dear..slp well..take care..swt dreams..Muah..,TRUE,,,
U come n search tat vid..not finishd..,TRUE,,,
"K I'm leaving soon, be there a little after 9",TRUE,,,
Urgent! Please call 09061213237 from a landline. �5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,FALSE,,,
"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",TRUE,,,
You do your studies alone without anyones help. If you cant no need to study.,TRUE,,,
Please tell me not all of my car keys are in your purse,TRUE,,,
I didnt get anything da,TRUE,,,
Ok... Sweet dreams...,TRUE,,,
Well she's in for a big surprise!,TRUE,,,
"As usual..iam fine, happy &amp; doing well..:)",TRUE,,,
1 in cbe. 2 in chennai.,TRUE,,,
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,TRUE,,,
If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,TRUE,,,
I absolutely LOVE South Park! I only recently started watching the office.,TRUE,,,
Did you see that film:),TRUE,,,
Pls speak with me. I wont ask anything other then you friendship.,TRUE,,,
"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",TRUE,,,
Gud ni8.swt drms.take care,TRUE,,,
HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,TRUE,,,
Anything lar then �_ not going home 4 dinner?,TRUE,,,
\ER,TRUE,,,
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",FALSE,,,
Did u fix the teeth?if not do it asap.ok take care.,TRUE,,,
So u wan 2 come for our dinner tonight a not?,TRUE,,,
"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",TRUE,,,
Its too late:)but its k.wish you the same.,TRUE,,,
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",TRUE,,,
Oh yeah clearly it's my fault,TRUE,,,
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,TRUE,,,
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",TRUE,,,
URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,FALSE,,,
"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",TRUE,,,
"Vikky, come around  &lt;TIME&gt; ..",TRUE,,,
"And how you will do that, princess? :)",TRUE,,,
I have gone into get info bt dont know what to do,TRUE,,,
"Yeah, probably here for a while",TRUE,,,
Sent me ur email id soon,TRUE,,,
"URGENT! You have won a 1 week FREE membership in our �100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",FALSE,,,
I'm still pretty weak today .. Bad day ?,TRUE,,,
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,TRUE,,,
An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),TRUE,,,
Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,TRUE,,,
Dear where you. Call me,TRUE,,,
Xy trying smth now. U eat already? We havent...,TRUE,,,
Urgent! Please call 09061213237 from landline. �5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,FALSE,,,
I donno its in your genes or something,TRUE,,,
XMAS iscoming & ur awarded either �500 CD gift vouchers & free entry 2 r �100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,FALSE,,,
Alex says he's not ok with you not being ok with it,TRUE,,,
Are u coming to the funeral home,TRUE,,,
My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,TRUE,,,
I.ll hand her my phone to chat wit u,TRUE,,,
Well good morning mr . Hows london treatin' ya treacle?,TRUE,,,
I can't make it tonight,TRUE,,,
At WHAT TIME should i come tomorrow,TRUE,,,
About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,TRUE,,,
"I can. But it will tell quite long, cos i haven't finish my film yet...",TRUE,,,
Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,TRUE,,,
"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",TRUE,,,
Ill be at yours in about 3 mins but look out for me,TRUE,,,
What you did in  leave.,TRUE,,,
I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,TRUE,,,
"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",TRUE,,,
"yeah, that's what I was thinking",TRUE,,,
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,TRUE,,,
Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,TRUE,,,
My sister going to earn more than me da.,TRUE,,,
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,FALSE,,,
Hahaha..use your brain dear,TRUE,,,
Jus finish watching tv... U?,TRUE,,,
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",TRUE,,,
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",TRUE,,,
Kothi print out marandratha.,TRUE,,,
But we havent got da topic yet rite?,TRUE,,,
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,TRUE,,,
"Thanks, I'll keep that in mind",TRUE,,,
Aah bless! How's your arm?,TRUE,,,
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",TRUE,,,
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",TRUE,,,
What makes you most happy?,TRUE,,,
Wishing you a wonderful week.,TRUE,,,
Sweet heart how are you?,TRUE,,,
"Sir, waiting for your letter.",TRUE,,,
Dude im no longer a pisces. Im an aquarius now.,TRUE,,,
X course it 2yrs. Just so her messages on messenger lik you r sending me,TRUE,,,
I think steyn surely get one wicket:),TRUE,,,
